feature	Otu00001	Otu00002	Otu00003	Otu00004	Otu00005	Otu00006	Otu00007	Otu00008	Otu00009	Otu00010	Otu00012	Otu00013	Otu00014	Otu00015	Otu00016	Otu00017	Otu00018	Otu00019	Otu00020	Otu00021	Otu00022	Otu00023	Otu00025	Otu00027	Otu00028	Otu00029	Otu00032	Otu00033	Otu00034	Otu00036	Otu00037	Otu00038	Otu00039	Otu00040	Otu00041	Otu00042	Otu00043	Otu00044	Otu00045	Otu00047	Otu00048	Otu00049	Otu00052	Otu00053	Otu00056	Otu00057	Otu00058	Otu00059	Otu00060	Otu00061	Otu00062	Otu00063	Otu00064	Otu00065	Otu00066	Otu00067	Otu00069	Otu00070	Otu00071	Otu00073	Otu00074	Otu00075	Otu00076	Otu00077	Otu00078	Otu00079	Otu00084	Otu00086	Otu00092	Otu00097	Otu00103	Otu00104	Otu00105	Otu00108	Otu00110	Otu00111	Otu00113	Otu00114	Otu00117	Otu00119	Otu00120	Otu00121	Otu00124	Otu00125	Otu00127	Otu00129	Otu00132	Otu00133	Otu00134	Otu00139	Otu00141	Otu00143	Otu00146	Otu00148	Otu00150	Otu00151	Otu00153	Otu00154	Otu00155	Otu00156	Otu00157	Otu00158	Otu00159	Otu00160	Otu00161	Otu00162	Otu00163	Otu00164	Otu00166	Otu00167	Otu00168	Otu00169	Otu00170	Otu00172	Otu00173	Otu00174	Otu00175	Otu00176	Otu00177	Otu00178	Otu00179	Otu00182	Otu00183	Otu00184	Otu00185	Otu00186	Otu00187	Otu00188	Otu00189	Otu00190	Otu00191	Otu00192	Otu00194	Otu00197	Otu00201	Otu00203	Otu00204	Otu00206	Otu00207	Otu00208	Otu00210	Otu00211	Otu00212	Otu00213	Otu00215	Otu00217	Otu00219	Otu00220	Otu00223	Otu00224	Otu00225	Otu00227	Otu00228	Otu00229	Otu00232	Otu00233	Otu00234	Otu00236	Otu00237	Otu00239	Otu00240	Otu00243	Otu00245	Otu00246	Otu00248	Otu00251	Otu00253	Otu00254	Otu00257	Otu00261	Otu00263	Otu00264	Otu00271	Otu00272	Otu00274	Otu00280	Otu00282	Otu00283	Otu00284	Otu00286	Otu00287	Otu00292	Otu00293	Otu00300	Otu00301	Otu00302	Otu00304	Otu00305	Otu00309	Otu00310	Otu00312	Otu00316	Otu00319	Otu00324	Otu00326	Otu00330	Otu00335	Otu00336	Otu00337	Otu00341	Otu00343	Otu00350	Otu00351	Otu00352	Otu00355	Otu00356	Otu00360	Otu00361	Otu00362	Otu00365	Otu00368	Otu00369	Otu00370	Otu00375	Otu00376	Otu00378	Otu00382	Otu00383	Otu00385	Otu00388	Otu00391	Otu00395	Otu00398	Otu00399	Otu00400	Otu00403	Otu00406	Otu00408	Otu00411	Otu00419	Otu00425	Otu00426	Otu00432	Otu00434	Otu00437	Otu00445	Otu00446	Otu00447	Otu00448	Otu00454	Otu00457	Otu00475	Otu00476	Otu00483	Otu00487	Otu00488	Otu00493	Otu00494	Otu00495	Otu00496	Otu00504	Otu00506	Otu00513	Otu00521	Otu00537	Otu00539	Otu00560	Otu00561	Otu00569	Otu00581	Otu00584	Otu00599	Otu00600	Otu00606	Otu00618	Otu00626	Otu00696	Otu00747	Otu00957
cecal_1271_3	2.58496250072116	5.49185309632967	-1	-1	-1	0	5.04439411935845	-1	-1	0.584962500721156	9.50977500432694	-1	-1	2.32192809488736	-1	2.16992500144231	2.32192809488736	-1	-1	-1	-1	-1	-1	3.8073549220576	-1	-1	-1	2.58496250072116	2.32192809488736	8.12412131182919	1	-1	-1	6.49185309632967	1	-1	7.15987133677839	-1	-1	1.32192809488736	-1	-1	3.8073549220576	-1	0	0.584962500721156	-1	1	-1	-1	-1	6.24792751344359	0	0	-1	-1	3	-1	0	-1	-1	0	3	0.584962500721156	4.4594316186373	-1	1.32192809488736	1	0.584962500721156	-1	2	3.16992500144231	-1	-1	5.04439411935845	-1	-1	-1	-1	4.08746284125034	0	4.08746284125034	-1	-1	-1	5.4594316186373	-1	-1	3.16992500144231	3.16992500144231	5.55458885167764	-1	4.70043971814109	-1	-1	-1	-1	-1	1	4.24792751344359	1	-1	4.08746284125034	3.16992500144231	-1	-1	-1	0.584962500721156	1	2.32192809488736	-1	-1	-1	-1	-1	2.32192809488736	1	-1	-1	-1	-1	-1	-1	-1	2.58496250072116	2.58496250072116	-1	-1	1	2.32192809488736	-1	2.58496250072116	-1	0	3.4594316186373	-1	1	0	-1	-1	-1	-1	-1	6.65821148275179	2.32192809488736	1.58496250072116	-1	-1	-1	2.58496250072116	1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	2.58496250072116	-1	3.32192809488736	-1	-1	-1	1	-1	-1	-1	0	-1	-1	-1	3.58496250072116	-1	0.584962500721156	-1	1.58496250072116	-1	0.584962500721156	3	-1	0	0	0	-1	-1	-1	-1	-1	2.58496250072116	-1	-1	-1	1	-1	-1	-1	1	-1	4.39231742277876	-1	3.32192809488736	-1	-1	1	4.32192809488736	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	0	-1	-1	-1	-1	1.58496250072116	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	0	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	1	0	-1	1.58496250072116	0	-1	-1	-1	-1	-1	0	0	-1
cecal_1272_2	0	8.2045711442492	8.07146236255662	0	-1	-1	5.83289001416474	-1	8.74146698640115	0.584962500721156	5.8073549220576	-1	-1	5.83289001416474	-1	2.16992500144231	3.70043971814109	2	7.62935662007961	7.51569983828404	6.76818432477693	7.31288295528436	-1	3.8073549220576	-1	-1	-1	2.58496250072116	3.90689059560852	-1	1	-1	-1	-1	2.58496250072116	-1	6	4.58496250072116	-1	1.32192809488736	-1	-1	6.61470984411521	0	0	0.584962500721156	-1	1	-1	-1	-1	3.39231742277876	7.71424551766612	0	-1	-1	4.64385618977472	4	0	-1	-1	2.32192809488736	3.58496250072116	0.584962500721156	3.4594316186373	-1	1.32192809488736	4.75488750216347	0.584962500721156	0	2	3.90689059560852	-1	-1	-1	2.58496250072116	6.12928301694497	-1	-1	1.58496250072116	0	-1	-1	-1	3.70043971814109	4.16992500144231	-1	-1	4	2	3.16992500144231	2.32192809488736	4.39231742277876	1	1	3.4594316186373	-1	-1	-1	1.58496250072116	-1	-1	4.32192809488736	2.8073549220576	6.59991284218713	2.58496250072116	2	2.58496250072116	2.32192809488736	-1	-1	-1	-1	-1	-1	3.16992500144231	2.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	5.4262647547021	-1	0	1	-1	-1	1	-1	-1	-1	2	-1	0	0	4.4594316186373	0	-1	-1	-1	2	0	-1	-1	2.58496250072116	-1	0	-1	-1	0	-1	0	-1	2.58496250072116	-1	-1	-1	1	-1	-1	-1	1.58496250072116	0	-1	2	-1	-1	0.584962500721156	-1	1	-1	0.584962500721156	-1	-1	0	-1	2	0	-1	-1	-1	0	-1	-1	-1	2	1.58496250072116	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	1	-1	0	-1	0	-1	1	-1	-1	0	-1	-1	-1	-1	2.32192809488736	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	1	1	-1	2.32192809488736	0	-1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	0	0	1	-1	-1	-1	-1	-1	-1	0
cecal_1272_3_B	3	8.38370429247405	7.82017896241519	-1	-1	-1	5.39231742277876	-1	9.05799172275918	0.584962500721156	6.20945336562895	-1	-1	5.28540221886225	-1	2.16992500144231	4.58496250072116	1.58496250072116	7.83289001416474	7.48381577726426	7.4093909361377	7.86418614465428	-1	3.8073549220576	-1	-1	-1	2.58496250072116	4.58496250072116	-1	1	-1	-1	0	2.8073549220576	-1	5.7279204545632	4.4594316186373	-1	1.32192809488736	-1	-1	5.85798099512757	2.8073549220576	0	0.584962500721156	-1	1	-1	-1	-1	3.39231742277876	6.70043971814109	0	-1	-1	2	5.08746284125034	0	-1	-1	1	1	0.584962500721156	3.58496250072116	0	1.32192809488736	4.70043971814109	0.584962500721156	-1	2	1	-1	-1	-1	-1	5.61470984411521	-1	-1	-1	0	3.8073549220576	-1	-1	3	2	-1	-1	3.70043971814109	2.8073549220576	1	2	3.4594316186373	2.32192809488736	0	0	-1	-1	-1	1	-1	-1	4	4.16992500144231	6.18982455888002	2.58496250072116	2	2	2.58496250072116	0	-1	-1	0	-1	-1	1	2	0	-1	-1	-1	-1	-1	-1	2.58496250072116	1.58496250072116	-1	-1	-1	-1	-1	5.39231742277876	-1	2	1	-1	0	-1	-1	-1	-1	2.58496250072116	-1	0	-1	3.90689059560852	0	-1	-1	-1	1	1.58496250072116	-1	-1	0	-1	0	-1	-1	0	-1	0	-1	0	0	-1	1	1	-1	-1	-1	0	1	-1	1	2.32192809488736	2.32192809488736	0.584962500721156	0	-1	-1	0.584962500721156	-1	-1	0	-1	-1	0	0	-1	-1	0	-1	1	1	1.58496250072116	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	2	2	3.70043971814109	-1	0	-1	1	-1	0	-1	0	0	-1	0	1	-1	2.58496250072116	-1	-1	-1	-1	-1	-1	-1	0	-1	1	-1	-1	0	-1	-1	0	0	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	0	0	-1	-1	0	-1	-1	-1	-1	-1
cecal_1273_1	2.32192809488736	8.07146236255662	7.44294349584873	-1	-1	-1	5.24792751344359	-1	-1	0.584962500721156	0.584962500721156	-1	-1	6.83289001416474	-1	2.16992500144231	2.32192809488736	2	8.19967234483636	6.94251450533924	7.66533591718518	7.95419631038687	-1	3.8073549220576	-1	-1	-1	2.58496250072116	0	-1	1	-1	-1	6.4594316186373	0	-1	5.12928301694497	6.98868468677217	-1	1.32192809488736	-1	-1	7.10852445677817	-1	0	0.584962500721156	-1	1	-1	-1	-1	7.35755200461808	6.8703647195834	0	-1	2.8073549220576	4	5.35755200461808	0	-1	5.61470984411521	2.32192809488736	2.58496250072116	0.584962500721156	2	-1	1.32192809488736	4	0.584962500721156	-1	2	1	-1	-1	3.4594316186373	1	5.4262647547021	-1	-1	2	0	0	-1	-1	3.16992500144231	3	-1	-1	3.90689059560852	3.70043971814109	3.8073549220576	4.32192809488736	2.32192809488736	4.39231742277876	1.58496250072116	3.4594316186373	-1	-1	-1	2.58496250072116	-1	-1	4.16992500144231	3.8073549220576	5.93073733756289	3.32192809488736	2	2	2.32192809488736	0	-1	0	0	-1	-1	4.52356195605701	4.32192809488736	2	-1	-1	-1	-1	-1	1	2	0	-1	-1	-1	1	-1	5.7279204545632	-1	0	-1	-1	-1	0	-1	-1	-1	0	-1	0	2.32192809488736	3.4594316186373	-1	-1	-1	-1	0	-1	1.58496250072116	-1	1.58496250072116	-1	0	-1	-1	0	-1	1.58496250072116	-1	2	0	-1	0	1	-1	-1	-1	1.58496250072116	1.58496250072116	-1	3	-1	0	0.584962500721156	-1	1.58496250072116	-1	0.584962500721156	3.4594316186373	0	0	-1	0	2	-1	-1	-1	-1	-1	1	-1	1	1.58496250072116	2.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	3.70043971814109	1.58496250072116	-1	1.58496250072116	-1	0	-1	-1	-1	1	-1	-1	-1	0	5.49185309632967	-1	-1	2.8073549220576	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	0	1	-1	-1	0	2.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	2	-1	-1	-1	-1	-1	-1
cecal_1275_1	2.32192809488736	7.99435343685886	-1	1	-1	-1	7.29462074889163	-1	-1	0.584962500721156	0.584962500721156	-1	-1	2	-1	2.16992500144231	5.55458885167764	5.16992500144231	7.61470984411521	7.74146698640115	8.66888498426625	8.73470962022584	-1	3.8073549220576	-1	-1	-1	2.58496250072116	4.90689059560852	0	1	-1	-1	2.8073549220576	4.32192809488736	-1	-1	7.21916852046216	-1	1.32192809488736	-1	-1	4.4594316186373	6.65821148275179	0	0.584962500721156	-1	1	-1	-1	-1	7.22881869049588	4.08746284125034	0	-1	-1	1	-1	0	-1	-1	3	3.8073549220576	0.584962500721156	0	-1	1.32192809488736	5.35755200461808	0.584962500721156	-1	2	2.58496250072116	-1	-1	-1	2.32192809488736	5.35755200461808	-1	-1	4.85798099512757	4.4594316186373	-1	-1	-1	6.22881869049588	2.58496250072116	-1	-1	2.32192809488736	1	0	-1	1	1.58496250072116	0	-1	2.58496250072116	-1	0	3.4594316186373	-1	-1	4.39231742277876	0	2.8073549220576	2.58496250072116	0	2.8073549220576	3	2.32192809488736	1.58496250072116	-1	-1	-1	-1	2	1.58496250072116	-1	-1	-1	-1	-1	0	-1	3.58496250072116	1	-1	1	0	2.58496250072116	-1	3	-1	0	-1	-1	4.58496250072116	0	1	-1	-1	0	-1	0	2.8073549220576	2.32192809488736	3.8073549220576	3.16992500144231	-1	-1	2.32192809488736	0	0	-1	-1	-1	7.01122725542325	-1	-1	-1	0	0	-1	1.58496250072116	2.32192809488736	0	0	1	-1	-1	2.32192809488736	-1	-1	0	1	-1	0	0.584962500721156	1	-1	-1	0.584962500721156	-1	1.58496250072116	0	0	-1	-1	-1	-1	-1	2	-1	-1	1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	2.32192809488736	0	-1	0	2.32192809488736	-1	1.58496250072116	-1	-1	0	1	-1	-1	-1	0	-1	1	1	-1	1	-1	-1	-1	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	0	0	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	2.8073549220576	-1	-1	-1	-1	0	-1	-1	0	-1	-1
cecal_1275_2	2.8073549220576	6.56985560833095	-1	3.16992500144231	-1	-1	7.65821148275179	-1	-1	0.584962500721156	0.584962500721156	-1	-1	-1	-1	2.16992500144231	3.4594316186373	3.16992500144231	8.36632221424582	7.60733031374961	8.32192809488736	7.45121111183233	-1	3.8073549220576	-1	-1	-1	2.58496250072116	4.08746284125034	3	1	-1	-1	4.32192809488736	2	-1	-1	7.99435343685886	-1	1.32192809488736	-1	-1	6	6.06608919045777	0	0.584962500721156	-1	1	-1	-1	-1	7.06608919045777	7.24792751344359	0	-1	3	2.32192809488736	-1	0	-1	-1	2	3.8073549220576	0.584962500721156	-1	0	1.32192809488736	3.70043971814109	0.584962500721156	1	2	3.16992500144231	-1	-1	-1	0	4.8073549220576	-1	-1	3.70043971814109	3.8073549220576	-1	-1	-1	6.84549005094437	4.08746284125034	-1	-1	3.58496250072116	-1	3.32192809488736	1.58496250072116	3.4594316186373	4.16992500144231	0	-1	2.8073549220576	-1	-1	2.8073549220576	-1	-1	6.22881869049588	-1	5.35755200461808	4.85798099512757	-1	3.8073549220576	3.4594316186373	1.58496250072116	-1	-1	-1	-1	-1	1.58496250072116	3	-1	-1	-1	-1	-1	0	-1	4.75488750216347	3.70043971814109	-1	-1	3.70043971814109	2.58496250072116	-1	1	-1	1.58496250072116	0	-1	4.08746284125034	1	0	-1	-1	2.58496250072116	0	0	2.8073549220576	4.08746284125034	3.58496250072116	0	-1	-1	2.32192809488736	-1	-1	-1	-1	-1	6.39231742277876	-1	-1	-1	-1	-1	-1	1.58496250072116	1	0	-1	1	-1	-1	-1	0	2	0	2.58496250072116	-1	-1	0.584962500721156	-1	1.58496250072116	-1	0.584962500721156	-1	-1	0	0	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	1.58496250072116	1.58496250072116	-1	0	-1	-1	0	-1	3	-1	-1	2.32192809488736	0	1	0	0	-1	-1	-1	2.58496250072116	-1	-1	1	2	-1	0	-1	4.24792751344359	-1	-1	2.8073549220576	-1	-1	-1	2	-1	1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.32192809488736	1.58496250072116	-1	1	-1	-1	0	-1	-1	-1	-1
cecal_1275_4	0	6.74146698640115	-1	-1	-1	-1	6.02236781302845	-1	-1	0.584962500721156	0.584962500721156	-1	-1	5.4262647547021	-1	2.16992500144231	3	5.12928301694497	7.97154355395077	7.29462074889163	8.06069593168755	7.74146698640115	-1	3.8073549220576	-1	-1	-1	2.58496250072116	3.70043971814109	3.90689059560852	1	-1	-1	4.32192809488736	3	-1	-1	7.63662462054365	-1	1.32192809488736	-1	-1	7.10852445677817	5.12928301694497	0	0.584962500721156	-1	1	-1	-1	-1	7.07681559705083	6.96578428466209	0	-1	3.8073549220576	3.4594316186373	-1	0	-1	-1	-1	2	0.584962500721156	4	1	1.32192809488736	4.16992500144231	0.584962500721156	0	2	3.58496250072116	-1	-1	-1	-1	6.10852445677817	-1	-1	3.90689059560852	4.8073549220576	-1	-1	-1	5.78135971352466	4.08746284125034	-1	-1	4.16992500144231	3.4594316186373	5.08746284125034	0	4.52356195605701	4	0	-1	4.08746284125034	-1	1.58496250072116	3.8073549220576	-1	0	4.95419631038687	-1	7.51569983828404	3.32192809488736	-1	3.70043971814109	3.32192809488736	3	2.32192809488736	-1	-1	-1	-1	4	4.32192809488736	0	-1	-1	-1	-1	-1	-1	5.39231742277876	2.8073549220576	-1	5.52356195605701	3.32192809488736	1	-1	2	-1	0	1	-1	3	1.58496250072116	-1	-1	-1	3.8073549220576	0	0	3.16992500144231	3.32192809488736	0	1	-1	-1	2.32192809488736	-1	-1	-1	-1	-1	4.64385618977472	0	-1	-1	0	3.4594316186373	-1	1	3	-1	-1	1	-1	-1	2.32192809488736	0	1	0	3.16992500144231	-1	-1	0.584962500721156	0	1.58496250072116	-1	0.584962500721156	-1	2	0	-1	-1	-1	-1	-1	-1	2	-1	0	0	1	-1	1.58496250072116	-1	-1	-1	-1	2	-1	-1	3.90689059560852	0	0	2.32192809488736	2.8073549220576	1	0	1	1.58496250072116	0	1	1	-1	-1	0	-1	4.24792751344359	1.58496250072116	-1	3.70043971814109	-1	-1	-1	1.58496250072116	0	-1	0	1	-1	-1	-1	-1	-1	-1	-1	0	1	-1	0	-1	0	1	1.58496250072116	-1	1	-1	-1	-1	-1	-1	1	-1	-1	3.32192809488736	-1	-1	1.58496250072116	-1	-1	0	-1	0	-1	-1
cecal_1291_2	2.32192809488736	-1	9.70043971814109	5.75488750216347	-1	-1	5.20945336562895	-1	-1	0.584962500721156	0.584962500721156	7.20945336562895	-1	-1	-1	2.16992500144231	-1	5.58496250072116	-1	-1	-1	-1	-1	3.8073549220576	-1	-1	7.19967234483636	2.58496250072116	-1	-1	9.24792751344359	-1	6.06608919045777	-1	2	-1	-1	-1	-1	6.12928301694497	-1	5.8073549220576	-1	-1	7.96578428466209	0.584962500721156	7.74819284958946	1	-1	-1	-1	3.39231742277876	-1	0	-1	-1	0	-1	6.94251450533924	-1	-1	-1	-1	5.04439411935845	-1	-1	1.32192809488736	-1	5.75488750216347	-1	2	-1	-1	-1	-1	-1	-1	5.35755200461808	-1	-1	0	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	0.584962500721156	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.58496250072116	-1	2.58496250072116	-1	-1	-1	-1	2.58496250072116	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	2.58496250072116	-1	-1	-1	-1	-1	-1	-1	0.584962500721156	-1	-1	1.58496250072116	0.584962500721156	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.8073549220576	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cecal_1291_3	4	-1	9.74483383749955	5.75488750216347	-1	-1	5.83289001416474	-1	-1	0.584962500721156	0.584962500721156	6.84549005094437	-1	-1	-1	2.16992500144231	-1	6.06608919045777	-1	-1	-1	-1	-1	3.8073549220576	-1	-1	6.70043971814109	2.58496250072116	-1	-1	9.39231742277876	-1	5.90689059560852	-1	0	-1	-1	-1	-1	6.4093909361377	-1	6.22881869049588	-1	-1	8.17990909001493	0.584962500721156	7.6724253419715	1	-1	-1	-1	3.39231742277876	-1	0	-1	-1	0	-1	4.52356195605701	0	-1	-1	-1	3.8073549220576	-1	-1	1.32192809488736	-1	4.95419631038687	-1	2	-1	-1	-1	-1	-1	-1	5.12928301694497	-1	-1	0	-1	-1	-1	-1	-1	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	0.584962500721156	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.52356195605701	-1	3.16992500144231	-1	-1	-1	-1	3	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	3.32192809488736	-1	-1	-1	-1	-1	-1	-1	0.584962500721156	-1	-1	0	0.584962500721156	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5.52356195605701	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cecal_1292_1	4.08746284125034	9.05799172275918	8.34872815423108	5.58496250072116	2.32192809488736	8.8073549220576	5.4594316186373	7.95419631038687	-1	1.58496250072116	0.584962500721156	2.8073549220576	-1	-1	-1	2.16992500144231	-1	-1	-1	-1	-1	-1	-1	4.8073549220576	-1	-1	2.8073549220576	2.58496250072116	-1	-1	5.75488750216347	-1	-1	-1	-1	-1	-1	-1	6.02236781302845	4	5.95419631038687	-1	-1	-1	2	0.584962500721156	3.16992500144231	1	-1	6.12928301694497	6.4594316186373	3.39231742277876	6.85798099512757	0	6.89481776330794	-1	5.39231742277876	-1	0	2.58496250072116	-1	-1	-1	0.584962500721156	-1	-1	1.32192809488736	-1	0.584962500721156	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	1	3.16992500144231	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	3.90689059560852	-1	0	-1	-1	0	-1	-1	-1	-1	0.584962500721156	-1	-1	-1	-1	-1	3.70043971814109	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	5.04439411935845	-1	-1	-1	-1	-1	2	-1	-1	0	-1	-1	-1	-1	1	-1	-1	-1	-1	1.58496250072116	-1	0	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	4.8073549220576	-1	-1	-1	1.58496250072116	-1	-1	0	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
cecal_1292_2	1.58496250072116	8.62205181945638	8.6724253419715	4.95419631038687	3.32192809488736	8.93369065495223	4.32192809488736	8.4594316186373	-1	2.32192809488736	0.584962500721156	-1	-1	-1	-1	2.16992500144231	-1	-1	-1	-1	-1	-1	-1	5.4262647547021	-1	-1	1.58496250072116	2.58496250072116	-1	-1	5.58496250072116	-1	-1	-1	0	-1	-1	-1	5.16992500144231	4.8073549220576	5.4594316186373	-1	0	-1	2	0.584962500721156	3.90689059560852	1	-1	6.32192809488736	6.59991284218713	3.39231742277876	6.24792751344359	1	6.4757334309664	-1	5.83289001416474	-1	0	2.58496250072116	-1	-1	-1	0.584962500721156	-1	-1	1.32192809488736	-1	0.584962500721156	-1	2	0	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	2	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	3.32192809488736	-1	-1	3.70043971814109	-1	0	-1	-1	0	-1	-1	-1	-1	0.584962500721156	-1	-1	-1	-1	-1	4.08746284125034	2.8073549220576	-1	-1	-1	-1	3.58496250072116	3.16992500144231	-1	-1	-1	-1	-1	2.32192809488736	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.32192809488736	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4.24792751344359	1.58496250072116	-1	1.58496250072116	3.16992500144231	-1	-1	0	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	1.58496250072116	-1	-1	0	-1	1.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	2.58496250072116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
